,game_id,season,season_tag,seq,date,stadium,source_release,source_range,source_url,source_json,team,opponent,is_home,runs_scored,runs_allowed,run_diff,win,early_runs,middle_runs,late_runs,scored_first,led_after_3,led_after_6,AB,H,BB,SO,double,triple,HR,extra_base_hits,power_score,run_per_hit,offense_pressure_score,outs_pitched,innings_pitched,hits_allowed,bb_allowed,hr_allowed,so_pitched,whip_like,strikeout_walk_ratio,run_prevention_score,home_away_label,result_label,run_diff_label,scoring_level,allowing_level,game_flow_label,offense_label,defense_label,month,season_wang,seq_wang,date_wang,stadium_wang,opponent_wang,is_home_wang,runs_scored_wang,runs_allowed_wang,run_diff_wang,win_wang,home_away_label_wang,result_label_wang,run_diff_label_wang,scoring_level_wang,allowing_level_wang,early_runs_wang,middle_runs_wang,late_runs_wang,scored_first_wang,led_after_3_wang,led_after_6_wang,game_flow_label_wang,AB_wang,H_wang,BB_wang,SO_wang,double_wang,triple_wang,HR_wang,extra_base_hits_wang,power_score_wang,run_per_hit_wang,offense_pressure_score_wang,offense_label_wang,outs_pitched_wang,innings_pitched_wang,hits_allowed_wang,bb_allowed_wang,hr_allowed_wang,so_pitched_wang,whip_like_wang,strikeout_walk_ratio_wang,run_prevention_score_wang,defense_label_wang
1238,CPBL-2024-xa-42,中職2024年,2024,42,2024-04-19 18:35:00,臺北市立天母棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,樂天桃猿,味全龍,False,3,0,3,1,2,1,0,1,1,1,33,7,2,6,1,0,1,2,4,0.42857142857142855,4.0,27,9.0,3,2,0,4,0.5555555555555556,2.0,2,客場,勝,中幅勝,中等得分,低失分,領先守成型,穩定攻擊,壓制力強,4,中職2024年,42.0,2024-04-19 18:35,臺北市立天母棒球場,味全龍,False,3.0,0.0,3.0,True,客場,勝,小勝,中等得分,低失分,2.0,1.0,0.0,True,True,True,全場壓制型,33.0,7.0,2.0,6.0,1.0,0.0,1.0,2.0,4.0,0.428571428571429,4.0,零星攻勢,27.0,9.0,3.0,2.0,0.0,4.0,0.555555555555556,2.0,2.0,壓制力強
1239,CPBL-2024-xa-42,中職2024年,2024,42,2024-04-19 18:35:00,臺北市立天母棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,味全龍,樂天桃猿,True,0,3,-3,0,0,0,0,0,0,0,28,3,2,4,2,0,0,2,2,0.0,2.0,27,9.0,7,2,1,6,1.0,3.0,0,主場,敗,小敗,低得分,中等失分,一般拉鋸型,攻勢受阻,穩定守成,4,中職2024年,42.0,2024-04-19 18:35,臺北市立天母棒球場,樂天桃猿,True,0.0,3.0,-3.0,False,主場,敗,小敗,低得分,中等失分,0.0,0.0,0.0,False,False,False,被壓制型,28.0,3.0,2.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,低效進攻,27.0,9.0,7.0,2.0,1.0,6.0,1.0,3.0,0.0,穩定守成
1240,CPBL-2024-xa-41,中職2024年,2024,41,2024-04-19 18:35:00,澄清湖棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,中信兄弟,台鋼雄鷹,False,3,2,1,1,0,3,0,1,0,1,31,5,6,4,0,0,0,0,0,0.6,7.0,27,9.0,9,4,1,9,1.4444444444444444,2.25,2,客場,勝,小勝,中等得分,低失分,領先守成型,穩定攻擊,壓制力強,4,中職2024年,41.0,2024-04-19 18:35,澄清湖棒球場,台鋼雄鷹,False,3.0,2.0,1.0,True,客場,勝,小勝,中等得分,低失分,0.0,3.0,0.0,True,False,True,拉鋸型,31.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.6,7.0,零星攻勢,27.0,9.0,9.0,4.0,1.0,9.0,1.44444444444444,2.25,2.0,穩定守成
1241,CPBL-2024-xa-41,中職2024年,2024,41,2024-04-19 18:35:00,澄清湖棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,台鋼雄鷹,中信兄弟,True,2,3,-1,0,0,0,2,0,0,0,33,9,4,9,0,0,1,1,3,0.2222222222222222,2.5,27,9.0,5,6,0,4,1.2222222222222223,0.6666666666666666,-5,主場,敗,小敗,低得分,中等失分,一般拉鋸型,攻勢受阻,失分偏高,4,中職2024年,41.0,2024-04-19 18:35,澄清湖棒球場,中信兄弟,True,2.0,3.0,-1.0,False,主場,敗,小敗,低得分,中等失分,0.0,0.0,2.0,False,False,False,被壓制型,33.0,9.0,4.0,9.0,0.0,0.0,1.0,1.0,3.0,0.222222222222222,2.5,攻勢受阻,27.0,9.0,5.0,6.0,0.0,4.0,1.22222222222222,0.666666666666667,-5.0,普通防守
1242,CPBL-2024-xa-40,中職2024年,2024,40,2024-04-18 18:35:00,新北市立新莊棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,中信兄弟,富邦悍將,False,6,2,4,1,2,3,1,1,1,1,38,15,5,2,2,0,0,2,2,0.4,12.0,27,9.0,6,2,0,4,0.8888888888888888,2.0,0,客場,勝,中幅勝,高得分,低失分,領先守成型,火力強勢,穩定守成,4,中職2024年,40.0,2024-04-18 18:35,新北市立新莊棒球場,富邦悍將,False,6.0,2.0,4.0,True,客場,勝,小勝,高得分,低失分,2.0,3.0,1.0,True,True,True,全場壓制型,38.0,15.0,5.0,2.0,2.0,0.0,0.0,2.0,2.0,0.4,12.0,穩定攻擊,27.0,9.0,6.0,2.0,0.0,4.0,0.888888888888889,2.0,0.0,壓制力強
1243,CPBL-2024-xa-40,中職2024年,2024,40,2024-04-18 18:35:00,新北市立新莊棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,富邦悍將,中信兄弟,True,2,6,-4,0,0,0,2,0,0,0,32,6,2,4,1,0,0,1,1,0.3333333333333333,3.0,27,9.0,15,5,0,2,2.2222222222222223,0.4,-9,主場,敗,大敗,低得分,高失分,一般拉鋸型,穩定攻擊,失分偏高,4,中職2024年,40.0,2024-04-18 18:35,新北市立新莊棒球場,中信兄弟,True,2.0,6.0,-4.0,False,主場,敗,小敗,低得分,高失分,0.0,0.0,2.0,False,False,False,被壓制型,32.0,6.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,0.333333333333333,3.0,低效進攻,27.0,9.0,15.0,5.0,0.0,2.0,2.22222222222222,0.4,-9.0,投打被突破
1244,CPBL-2024-xa-39,中職2024年,2024,39,2024-04-17 18:35:00,新北市立新莊棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,中信兄弟,富邦悍將,False,4,10,-6,0,2,2,0,0,1,0,28,6,7,9,1,0,0,1,1,0.6666666666666666,7.5,24,8.0,9,3,1,6,1.5,2.0,-8,客場,敗,大敗,中等得分,高失分,一般拉鋸型,穩定攻擊,失分偏高,4,中職2024年,39.0,2024-04-17 18:35,新北市立新莊棒球場,富邦悍將,False,4.0,10.0,-6.0,False,客場,敗,大敗,中等得分,高失分,2.0,2.0,0.0,False,True,False,拉鋸型,28.0,6.0,7.0,9.0,1.0,0.0,0.0,1.0,1.0,0.666666666666667,7.5,零星攻勢,24.0,8.0,9.0,3.0,1.0,6.0,1.5,2.0,-8.0,失分偏高
1245,CPBL-2024-xa-39,中職2024年,2024,39,2024-04-17 18:35:00,新北市立新莊棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,富邦悍將,中信兄弟,True,10,4,6,1,1,4,5,1,0,1,35,9,3,6,1,1,1,3,6,1.1111111111111112,13.0,27,9.0,6,7,0,9,1.4444444444444444,1.2857142857142858,-2,主場,勝,大勝,高得分,中等失分,領先守成型,火力強勢,穩定守成,4,中職2024年,39.0,2024-04-17 18:35,新北市立新莊棒球場,中信兄弟,True,10.0,4.0,6.0,True,主場,勝,大勝,高得分,中等失分,1.0,4.0,5.0,True,False,True,後段追分型,35.0,9.0,3.0,6.0,1.0,1.0,1.0,3.0,6.0,1.11111111111111,13.0,火力強勢,27.0,9.0,6.0,7.0,0.0,9.0,1.44444444444444,1.28571428571429,-2.0,普通防守
1246,CPBL-2024-xa-38,中職2024年,2024,38,2024-04-17 18:36:00,臺南市立棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,統一7-ELEVEn獅,樂天桃猿,False,10,0,10,1,2,3,5,1,1,1,43,19,4,8,5,0,1,6,8,0.5263157894736842,16.0,27,9.0,7,2,0,12,1.0,6.0,10,客場,勝,大勝,高得分,低失分,領先守成型,火力強勢,壓制力強,4,中職2024年,38.0,2024-04-17 18:36,臺南市立棒球場,樂天桃猿,False,10.0,0.0,10.0,True,客場,勝,大勝,高得分,低失分,2.0,3.0,5.0,True,True,True,全場壓制型,43.0,19.0,4.0,8.0,5.0,0.0,1.0,6.0,8.0,0.526315789473684,16.0,火力強勢,27.0,9.0,7.0,2.0,0.0,12.0,1.0,6.0,10.0,壓制力強
1247,CPBL-2024-xa-38,中職2024年,2024,38,2024-04-17 18:36:00,臺南市立棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,樂天桃猿,統一7-ELEVEn獅,True,0,10,-10,0,0,0,0,0,0,0,34,7,2,12,0,0,0,0,0,0.0,-4.0,27,9.0,19,4,1,8,2.5555555555555554,2.0,-7,主場,敗,大敗,低得分,高失分,一般拉鋸型,攻勢受阻,失分偏高,4,中職2024年,38.0,2024-04-17 18:36,臺南市立棒球場,統一7-ELEVEn獅,True,0.0,10.0,-10.0,False,主場,敗,大敗,低得分,高失分,0.0,0.0,0.0,False,False,False,被壓制型,34.0,7.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,攻勢受阻,27.0,9.0,19.0,4.0,1.0,8.0,2.55555555555556,2.0,-7.0,投打被突破
1248,CPBL-2024-xa-37,中職2024年,2024,37,2024-04-17 18:23:00,斗六棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,味全龍,台鋼雄鷹,False,12,3,9,1,0,1,11,0,0,0,40,17,3,11,2,1,0,3,4,0.7058823529411765,12.5,27,9.0,5,2,0,11,0.7777777777777778,5.5,6,客場,勝,大勝,高得分,中等失分,後段逆轉型,火力強勢,壓制力強,4,中職2024年,37.0,2024-04-17 18:23,斗六棒球場,台鋼雄鷹,False,12.0,3.0,9.0,True,客場,勝,大勝,高得分,中等失分,0.0,1.0,11.0,False,False,False,後段逆轉型,40.0,17.0,3.0,11.0,2.0,1.0,0.0,3.0,4.0,0.705882352941177,12.5,火力強勢,27.0,9.0,5.0,2.0,0.0,11.0,0.777777777777778,5.5,6.0,穩定守成
1249,CPBL-2024-xa-37,中職2024年,2024,37,2024-04-17 18:23:00,斗六棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,台鋼雄鷹,味全龍,True,3,12,-9,0,3,0,0,1,1,1,30,5,2,11,2,0,0,2,2,0.6,1.5,27,9.0,17,3,0,11,2.2222222222222223,3.6666666666666665,-4,主場,敗,大敗,中等得分,高失分,後段失守型,攻勢受阻,失分偏高,4,中職2024年,37.0,2024-04-17 18:23,斗六棒球場,味全龍,True,3.0,12.0,-9.0,False,主場,敗,大敗,中等得分,高失分,3.0,0.0,0.0,True,True,True,拉鋸型,30.0,5.0,2.0,11.0,2.0,0.0,0.0,2.0,2.0,0.6,1.5,零星攻勢,27.0,9.0,17.0,3.0,0.0,11.0,2.22222222222222,3.66666666666667,-4.0,投打被突破
1250,CPBL-2024-xa-36,中職2024年,2024,36,2024-04-16 18:35:00,臺南市立棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,統一7-ELEVEn獅,樂天桃猿,False,11,1,10,1,3,5,3,1,1,1,45,17,7,9,2,0,0,2,2,0.6470588235294118,15.5,27,9.0,6,5,0,7,1.2222222222222223,1.4,1,客場,勝,大勝,高得分,低失分,領先守成型,火力強勢,穩定守成,4,中職2024年,36.0,2024-04-16 18:35,臺南市立棒球場,樂天桃猿,False,11.0,1.0,10.0,True,客場,勝,大勝,高得分,低失分,3.0,5.0,3.0,True,True,True,全場壓制型,45.0,17.0,7.0,9.0,2.0,0.0,0.0,2.0,2.0,0.647058823529412,15.5,穩定攻擊,27.0,9.0,6.0,5.0,0.0,7.0,1.22222222222222,1.4,1.0,穩定守成
1251,CPBL-2024-xa-36,中職2024年,2024,36,2024-04-16 18:35:00,臺南市立棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,樂天桃猿,統一7-ELEVEn獅,True,1,11,-10,0,1,0,0,0,0,0,33,6,5,7,2,0,0,2,2,0.16666666666666666,4.5,27,9.0,17,7,0,9,2.6666666666666665,1.2857142857142858,-9,主場,敗,大敗,低得分,高失分,一般拉鋸型,穩定攻擊,失分偏高,4,中職2024年,36.0,2024-04-16 18:35,臺南市立棒球場,統一7-ELEVEn獅,True,1.0,11.0,-10.0,False,主場,敗,大敗,低得分,高失分,1.0,0.0,0.0,False,False,False,被壓制型,33.0,6.0,5.0,7.0,2.0,0.0,0.0,2.0,2.0,0.166666666666667,4.5,低效進攻,27.0,9.0,17.0,7.0,0.0,9.0,2.66666666666667,1.28571428571429,-9.0,投打被突破
1252,CPBL-2024-xa-35,中職2024年,2024,35,2024-04-16 18:30:00,斗六棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,味全龍,台鋼雄鷹,False,1,0,1,1,0,1,0,1,0,1,31,7,2,6,1,1,0,2,3,0.14285714285714285,2.0,27,9.0,6,3,0,5,1.0,1.6666666666666667,2,客場,勝,小勝,低得分,低失分,領先守成型,攻勢受阻,壓制力強,4,中職2024年,35.0,2024-04-16 18:30,斗六棒球場,台鋼雄鷹,False,1.0,0.0,1.0,True,客場,勝,小勝,低得分,低失分,0.0,1.0,0.0,True,False,True,拉鋸型,31.0,7.0,2.0,6.0,1.0,1.0,0.0,2.0,3.0,0.142857142857143,2.0,低效進攻,27.0,9.0,6.0,3.0,0.0,5.0,1.0,1.66666666666667,2.0,壓制力強
1253,CPBL-2024-xa-35,中職2024年,2024,35,2024-04-16 18:30:00,斗六棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,台鋼雄鷹,味全龍,True,0,1,-1,0,0,0,0,0,0,0,28,6,3,5,0,0,0,0,0,0.0,0.5,27,9.0,7,2,0,6,1.0,3.0,3,主場,敗,小敗,低得分,低失分,一般拉鋸型,攻勢受阻,壓制力強,4,中職2024年,35.0,2024-04-16 18:30,斗六棒球場,味全龍,True,0.0,1.0,-1.0,False,主場,敗,小敗,低得分,低失分,0.0,0.0,0.0,False,False,False,被壓制型,28.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,低效進攻,27.0,9.0,7.0,2.0,0.0,6.0,1.0,3.0,3.0,壓制力強
1254,CPBL-2024-xa-34,中職2024年,2024,34,2024-04-14 14:05:00,新北市立新莊棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,樂天桃猿,富邦悍將,False,0,7,-7,0,0,0,0,0,0,0,32,6,5,6,1,0,0,1,1,0.0,3.0,24,8.0,10,3,1,8,1.625,2.6666666666666665,-3,客場,敗,大敗,低得分,高失分,一般拉鋸型,穩定攻擊,穩定守成,4,中職2024年,34.0,2024-04-14 14:05,新北市立新莊棒球場,富邦悍將,False,0.0,7.0,-7.0,False,客場,敗,大敗,低得分,高失分,0.0,0.0,0.0,False,False,False,被壓制型,32.0,6.0,5.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,低效進攻,24.0,8.0,10.0,3.0,1.0,8.0,1.625,2.66666666666667,-3.0,失分偏高
1255,CPBL-2024-xa-34,中職2024年,2024,34,2024-04-14 14:05:00,新北市立新莊棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,富邦悍將,樂天桃猿,True,7,0,7,1,3,1,3,1,1,1,32,10,3,8,4,1,1,6,9,0.7,12.0,27,9.0,6,5,0,6,1.2222222222222223,1.2,1,主場,勝,大勝,高得分,低失分,領先守成型,火力強勢,穩定守成,4,中職2024年,34.0,2024-04-14 14:05,新北市立新莊棒球場,樂天桃猿,True,7.0,0.0,7.0,True,主場,勝,大勝,高得分,低失分,3.0,1.0,3.0,True,True,True,全場壓制型,32.0,10.0,3.0,8.0,4.0,1.0,1.0,6.0,9.0,0.7,12.0,火力強勢,27.0,9.0,6.0,5.0,0.0,6.0,1.22222222222222,1.2,1.0,穩定守成
1256,CPBL-2024-xa-33,中職2024年,2024,33,2024-04-14 14:05:00,臺中市洲際棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,味全龍,中信兄弟,False,2,5,-3,0,2,0,0,0,0,0,36,11,2,9,1,0,1,2,4,0.18181818181818182,1.5,24,8.0,7,2,1,7,1.125,3.5,-1,客場,敗,小敗,低得分,中等失分,一般拉鋸型,攻勢受阻,穩定守成,4,中職2024年,33.0,2024-04-14 14:05,臺中市洲際棒球場,中信兄弟,False,2.0,5.0,-3.0,False,客場,敗,小敗,低得分,中等失分,2.0,0.0,0.0,False,False,False,被壓制型,36.0,11.0,2.0,9.0,1.0,0.0,1.0,2.0,4.0,0.181818181818182,1.5,攻勢受阻,24.0,8.0,7.0,2.0,1.0,7.0,1.125,3.5,-1.0,失分偏高
1257,CPBL-2024-xa-33,中職2024年,2024,33,2024-04-14 14:05:00,臺中市洲際棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,中信兄弟,味全龍,True,5,2,3,1,2,3,0,0,0,1,28,7,2,7,1,0,1,2,4,0.7142857142857143,5.5,27,9.0,11,2,1,9,1.4444444444444444,4.5,4,主場,勝,中幅勝,中等得分,低失分,領先守成型,穩定攻擊,壓制力強,4,中職2024年,33.0,2024-04-14 14:05,臺中市洲際棒球場,味全龍,True,5.0,2.0,3.0,True,主場,勝,小勝,中等得分,低失分,2.0,3.0,0.0,False,False,True,拉鋸型,28.0,7.0,2.0,7.0,1.0,0.0,1.0,2.0,4.0,0.714285714285714,5.5,零星攻勢,27.0,9.0,11.0,2.0,1.0,9.0,1.44444444444444,4.5,4.0,穩定守成
1258,CPBL-2024-xa-32,中職2024年,2024,32,2024-04-14 13:42:00,臺南市立棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,台鋼雄鷹,統一7-ELEVEn獅,False,3,4,-1,0,2,0,1,1,1,1,32,8,6,9,0,0,0,0,0,0.375,4.5,24,8.0,10,4,0,3,1.75,0.75,-5,客場,敗,小敗,中等得分,中等失分,後段失守型,穩定攻擊,失分偏高,4,中職2024年,32.0,2024-04-14 13:42,臺南市立棒球場,統一7-ELEVEn獅,False,3.0,4.0,-1.0,False,客場,敗,小敗,中等得分,中等失分,2.0,0.0,1.0,True,True,True,拉鋸型,32.0,8.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.375,4.5,穩定攻擊,24.0,8.0,10.0,4.0,0.0,3.0,1.75,0.75,-5.0,普通防守
1259,CPBL-2024-xa-32,中職2024年,2024,32,2024-04-14 13:42:00,臺南市立棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,統一7-ELEVEn獅,台鋼雄鷹,True,4,3,1,1,1,0,3,0,0,0,31,10,4,3,1,0,0,1,1,0.4,7.5,27,9.0,8,6,0,9,1.5555555555555556,1.5,0,主場,勝,小勝,中等得分,中等失分,後段逆轉型,穩定攻擊,穩定守成,4,中職2024年,32.0,2024-04-14 13:42,臺南市立棒球場,台鋼雄鷹,True,4.0,3.0,1.0,True,主場,勝,小勝,中等得分,中等失分,1.0,0.0,3.0,False,False,False,後段逆轉型,31.0,10.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.4,7.5,穩定攻擊,27.0,9.0,8.0,6.0,0.0,9.0,1.55555555555556,1.5,0.0,穩定守成
1260,CPBL-2024-xa-31,中職2024年,2024,31,2024-04-13 17:05:00,新北市立新莊棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,樂天桃猿,富邦悍將,False,8,1,7,1,0,1,7,1,0,0,32,12,5,3,2,1,1,4,7,0.6666666666666666,15.5,27,9.0,12,2,0,7,1.5555555555555556,3.5,4,客場,勝,大勝,高得分,低失分,後段逆轉型,火力強勢,壓制力強,4,中職2024年,31.0,2024-04-13 17:05,新北市立新莊棒球場,富邦悍將,False,8.0,1.0,7.0,True,客場,勝,大勝,高得分,低失分,0.0,1.0,7.0,True,False,False,後段逆轉型,32.0,12.0,5.0,3.0,2.0,1.0,1.0,4.0,7.0,0.666666666666667,15.5,火力強勢,27.0,9.0,12.0,2.0,0.0,7.0,1.55555555555556,3.5,4.0,穩定守成
1261,CPBL-2024-xa-31,中職2024年,2024,31,2024-04-13 17:05:00,新北市立新莊棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,富邦悍將,樂天桃猿,True,1,8,-7,0,0,1,0,0,0,0,37,12,2,7,1,0,0,1,1,0.08333333333333333,0.5,27,9.0,12,5,1,3,1.8888888888888888,0.6,-11,主場,敗,大敗,低得分,高失分,一般拉鋸型,攻勢受阻,失分偏高,4,中職2024年,31.0,2024-04-13 17:05,新北市立新莊棒球場,樂天桃猿,True,1.0,8.0,-7.0,False,主場,敗,大敗,低得分,高失分,0.0,1.0,0.0,False,False,False,被壓制型,37.0,12.0,2.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0833333333333333,0.5,低效進攻,27.0,9.0,12.0,5.0,1.0,3.0,1.88888888888889,0.6,-11.0,投打被突破
1262,CPBL-2024-xa-30,中職2024年,2024,30,2024-04-13 17:05:00,臺中市洲際棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,味全龍,中信兄弟,False,13,6,7,1,1,4,8,0,0,1,36,12,6,2,2,0,0,2,2,1.0833333333333333,20.0,27,9.0,5,2,3,12,0.7777777777777778,6.0,1,客場,勝,大勝,高得分,高失分,領先守成型,火力強勢,穩定守成,4,中職2024年,30.0,2024-04-13 17:05,臺中市洲際棒球場,中信兄弟,False,13.0,6.0,7.0,True,客場,勝,大勝,高得分,高失分,1.0,4.0,8.0,False,False,True,後段追分型,36.0,12.0,6.0,2.0,2.0,0.0,0.0,2.0,2.0,1.08333333333333,20.0,穩定攻擊,27.0,9.0,5.0,2.0,3.0,12.0,0.777777777777778,6.0,1.0,失分偏高
1263,CPBL-2024-xa-30,中職2024年,2024,30,2024-04-13 17:05:00,臺中市洲際棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,中信兄弟,味全龍,True,6,13,-7,0,2,0,4,1,1,0,32,5,2,12,0,0,3,3,9,1.2,5.0,27,9.0,12,6,0,2,2.0,0.3333333333333333,-17,主場,敗,大敗,高得分,高失分,一般拉鋸型,穩定攻擊,失分偏高,4,中職2024年,30.0,2024-04-13 17:05,臺中市洲際棒球場,味全龍,True,6.0,13.0,-7.0,False,主場,敗,大敗,高得分,高失分,2.0,0.0,4.0,True,True,False,後段追分型,32.0,5.0,2.0,12.0,0.0,0.0,3.0,3.0,9.0,1.2,5.0,火力強勢,27.0,9.0,12.0,6.0,0.0,2.0,2.0,0.333333333333333,-17.0,投打被突破
1264,CPBL-2024-xa-29,中職2024年,2024,29,2024-04-13 17:00:00,臺南市立棒球場,v0.1.0-2024,G1-G360 regular season,https://github.com/rebas-tw/rebas.tw-open-data/releases/download/v0.1.0-2024/CPBL-2024-OpenData.zip,CPBL-2024-OpenData/CPBL-2024-OpenData.json,台鋼雄鷹,統一7-ELEVEn獅,False,2,10,-8,0,2,0,0,0,0,0,35,9,5,8,0,0,0,0,0,0.2222222222222222,3.0,24,8.0,15,5,0,4,2.5,0.8,-11,客場,敗,大敗,低得分,高失分,一般拉鋸型,穩定攻擊,失分偏高,4,中職2024年,29.0,2024-04-13 17:00,臺南市立棒球場,統一7-ELEVEn獅,False,2.0,10.0,-8.0,False,客場,敗,大敗,低得分,高失分,2.0,0.0,0.0,False,False,False,被壓制型,35.0,9.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.222222222222222,3.0,攻勢受阻,24.0,8.0,15.0,5.0,0.0,4.0,2.5,0.8,-11.0,投打被突破
